time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_type,num_schools,headcount,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate
Academic year,202122,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,state-funded secondary,31,30476,75,0.2461,4151,13.62055,1819,5.96863
Academic year,202122,National,E92000001,England,,,,,,Total,21322,8368293,6495,0.07761,578280,6.91037,252463,3.0169
Academic year,202122,Regional,E92000001,England,E12000009,South West,,,,Total,2327,766215,682,0.08901,62318,8.13323,24941,3.25509
Academic year,202122,Regional,E92000001,England,E13000001,Inner London,,,,special,61,6924,0,0,513,7.40901,271,3.91392
Academic year,202122,Regional,E92000001,England,E13000001,Inner London,,,,state-funded secondary,190,190105,141,0.07417,18173,9.55945,10842,5.70316
Academic year,202122,Regional,E92000001,England,E13000001,Inner London,,,,Total,953,433857,149,0.03434,20603,4.7488,12226,2.81798
Academic year,202122,Regional,E92000001,England,E13000002,Outer London,,,,Total,1514,865172,405,0.04681,35775,4.13502,20948,2.42125
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,state-funded secondary,21,24789,9,0.03631,2281,9.20166,1461,5.89374
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Total,57,38429,24,0.06245,1007,2.62042,701,1.82414
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,special,8,1071,0,0,68,6.34921,37,3.45472
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,special,3,452,0,0,12,2.65487,10,2.21239
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,special,3,439,0,0,108,24.60137,48,10.93394
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,special,5,639,1,0.15649,8,1.25196,8,1.25196
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,state-funded secondary,17,16556,23,0.13892,1535,9.27156,941,5.68374
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,state-funded primary,90,30848,0,0,195,0.63213,103,0.3339
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Total,82,43881,29,0.06609,2747,6.26011,1329,3.02865
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,special,5,782,0,0,2,0.25575,2,0.25575
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,state-funded secondary,16,20868,16,0.07667,1443,6.91489,1003,4.8064
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,state-funded secondary,24,23968,14,0.05841,2529,10.55157,1543,6.43775
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,special,6,931,0,0,8,0.85929,6,0.64447
Academic year,202122,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,state-funded secondary,17,22491,35,0.15562,1438,6.39367,962,4.27727
Academic year,202122,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,state-funded secondary,16,13949,35,0.25091,1472,10.55273,763,5.46993
Academic year,202122,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,state-funded primary,30,9109,0,0,32,0.3513,23,0.2525
Academic year,202122,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,state-funded primary,44,12793,1,0.00782,166,1.29758,77,0.60189
Academic year,202122,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,special,4,652,0,0,99,15.18405,32,4.90798
Academic year,202122,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,special,9,1590,1,0.06289,75,4.71698,50,3.14465
Academic year,202122,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,state-funded secondary,34,32799,79,0.24086,5540,16.89076,2412,7.35388
Academic year,202122,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Total,167,76032,87,0.11443,6114,8.04135,2712,3.56692
Academic year,202122,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,special,6,799,0,0,65,8.13517,36,4.50563
Academic year,202122,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Total,101,40148,32,0.07971,1540,3.83581,946,2.35628
Academic year,202122,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,special,7,1034,0,0,154,14.89362,67,6.47969
Academic year,202122,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,state-funded secondary,13,17985,36,0.20017,2157,11.99333,951,5.28774
Academic year,202122,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,state-funded primary,69,22828,13,0.05695,368,1.61206,175,0.7666
Academic year,202122,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Total,95,37540,37,0.09856,4534,12.07778,1598,4.25679
Academic year,202122,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,state-funded secondary,14,15907,56,0.35205,2709,17.03024,1169,7.34897
Academic year,202122,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,state-funded primary,482,100899,26,0.02577,1327,1.31518,646,0.64024
Academic year,202122,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,state-funded secondary,83,71427,216,0.30241,10766,15.07273,5220,7.30816
Academic year,202122,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Total,595,175656,244,0.13891,12502,7.11732,5993,3.41178
Academic year,202122,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Total,43,19664,25,0.12714,2033,10.33869,774,3.93613
Academic year,202122,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,special,7,544,0,0,28,5.14706,12,2.20588
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,state-funded secondary,11,13285,63,0.47422,4319,32.51035,1196,9.00263
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,state-funded secondary,31,35031,82,0.23408,7706,21.99766,2874,8.20416
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,special,8,1473,0,0,32,2.17244,27,1.83299
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,state-funded secondary,38,41645,51,0.12246,9434,22.65338,3903,9.37207
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,state-funded secondary,27,28162,44,0.15624,5112,18.15212,1974,7.00945
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,special,9,1947,1,0.05136,17,0.87314,8,0.41089
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,state-funded secondary,46,53466,6,0.01122,10154,18.99151,3962,7.41032
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,state-funded secondary,19,21102,51,0.24168,6071,28.76978,1827,8.65795
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,state-funded secondary,10,9232,25,0.2708,1798,19.47574,733,7.93977
Academic year,202122,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,state-funded secondary,14,10274,20,0.19467,2174,21.16021,740,7.20265
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,special,10,1115,0,0,76,6.81614,31,2.78027
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,338,126300,59,0.04671,9478,7.50435,3725,2.94933
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,special,19,2089,2,0.09574,111,5.31355,67,3.20728
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,353,108268,90,0.08313,8310,7.6754,3499,3.2318
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,special,8,1142,0,0,86,7.53065,43,3.76532
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,state-funded primary,148,35220,9,0.02555,623,1.76888,276,0.78365
Academic year,202122,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,state-funded secondary,22,30066,33,0.10976,4032,13.4105,1640,5.45467
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,414,203022,213,0.10491,13231,6.51703,6991,3.44347
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,state-funded primary,85,32907,15,0.04558,592,1.79901,276,0.83873
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,state-funded secondary,19,18203,61,0.33511,2667,14.65143,1261,6.92743
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,state-funded primary,59,21455,2,0.00932,275,1.28175,132,0.61524
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Total,79,40369,37,0.09165,2512,6.2226,1266,3.13607
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,state-funded primary,71,24783,5,0.02018,332,1.33963,154,0.62139
Academic year,202122,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",state-funded secondary,15,9574,23,0.24023,1048,10.94631,489,5.10758
Academic year,202122,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,state-funded secondary,13,15663,17,0.10854,1527,9.74909,933,5.95671
Academic year,202122,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,state-funded secondary,15,13458,38,0.28236,1319,9.80086,729,5.41685
Academic year,202122,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Total,72,30524,50,0.16381,1521,4.98296,844,2.76504
Academic year,202122,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Total,256,89373,10,0.01119,5561,6.22224,2444,2.73461
Academic year,202122,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Total,550,218761,99,0.04525,15121,6.91211,6922,3.16418
Academic year,202122,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,state-funded secondary,82,91871,74,0.08055,7252,7.89368,3849,4.18957
Academic year,202122,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,state-funded primary,150,38065,15,0.03941,711,1.86786,306,0.80389
Academic year,202122,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,special,4,649,0,0,11,1.69492,10,1.54083
Academic year,202122,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,state-funded secondary,12,12445,12,0.09642,1300,10.44596,679,5.45601
Academic year,202122,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,special,1,198,0,0,10,5.05051,6,3.0303
Academic year,202122,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,special,3,466,1,0.21459,8,1.71674,5,1.07296
Academic year,202122,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,state-funded secondary,10,12418,14,0.11274,1288,10.37204,514,4.13915
Academic year,202122,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,45,33090,25,0.07555,1263,3.81686,752,2.27259
Academic year,202122,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,state-funded secondary,10,12521,11,0.08785,376,3.00296,229,1.82893
Academic year,202122,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,state-funded primary,75,26440,0,0,356,1.34644,151,0.5711
Academic year,202122,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,state-funded secondary,19,21391,38,0.17764,3372,15.76364,1254,5.86228
Academic year,202122,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,state-funded primary,241,54977,8,0.01455,902,1.64069,418,0.76032
Academic year,202122,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,special,30,3341,3,0.08979,331,9.90721,158,4.72912
Academic year,202122,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,state-funded primary,228,64933,17,0.02618,1058,1.62937,485,0.74692
Academic year,202122,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,state-funded secondary,1,263,0,0,0,0,0,0
Academic year,202122,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Total,82,27582,13,0.04713,2266,8.2155,911,3.30288
Academic year,202122,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,state-funded primary,120,22094,0,0,321,1.45288,147,0.66534
Academic year,202122,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,state-funded secondary,29,25587,24,0.0938,2915,11.3925,1260,4.92438
Academic year,202122,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",state-funded primary,66,27204,3,0.01103,549,2.01809,209,0.76827
Academic year,202122,Regional,E92000001,England,E12000001,North East,,,,state-funded primary,863,220855,21,0.00951,2325,1.05273,1181,0.53474
Academic year,202122,Regional,E92000001,England,E12000002,North West,,,,state-funded secondary,471,459737,1148,0.24971,71254,15.49886,31014,6.74603
Academic year,202122,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Total,2190,844409,659,0.07804,83823,9.92682,30546,3.61744
Academic year,202122,Regional,E92000001,England,E12000004,East Midlands,,,,special,86,11151,6,0.05381,639,5.73043,346,3.10286
Academic year,202122,Regional,E92000001,England,E12000005,West Midlands,,,,state-funded primary,1775,519212,159,0.03062,7859,1.51364,3945,0.75981
Academic year,202122,Regional,E92000001,England,E12000006,East of England,,,,special,111,14617,12,0.0821,1413,9.66683,666,4.55634
Academic year,202122,Regional,E92000001,England,E12000009,South West,,,,state-funded primary,1892,420725,95,0.02258,7698,1.8297,3452,0.82049
Academic year,202122,Regional,E92000001,England,E12000009,South West,,,,state-funded secondary,341,333509,575,0.17241,53212,15.95519,20865,6.2562
Academic year,202122,Regional,E92000001,England,E12000002,North West,,,,state-funded primary,2449,651927,102,0.01565,7174,1.10043,3711,0.56924
Academic year,202122,Regional,E92000001,England,E12000002,North West,,,,Total,3092,1133624,1256,0.1108,80747,7.12291,35711,3.15016
Academic year,202122,Regional,E92000001,England,E12000004,East Midlands,,,,state-funded secondary,294,309253,458,0.1481,48487,15.67875,19186,6.20398
Academic year,202122,Regional,E92000001,England,E12000005,West Midlands,,,,special,125,18580,22,0.11841,1722,9.26803,825,4.44026
Academic year,202122,Regional,E92000001,England,E12000005,West Midlands,,,,state-funded secondary,422,400968,865,0.21573,53792,13.41553,25388,6.33168
Academic year,202122,Regional,E92000001,England,E12000006,East of England,,,,Total,2494,947394,701,0.07399,59749,6.30667,27031,2.8532
Academic year,202122,Regional,E92000001,England,E12000008,South East,,,,special,182,25417,10,0.03934,3128,12.30672,1329,5.22878
Academic year,202122,Regional,E92000001,England,E13000002,Outer London,,,,state-funded secondary,325,380012,378,0.09947,30894,8.12974,18359,4.83116
Academic year,202223,Regional,E92000001,England,E12000001,North East,,,,Total,1101,394915,783,0.19827,59072,14.95816,17075,4.32372
Academic year,202223,Regional,E92000001,England,E12000002,North West,,,,state-funded primary,2448,651595,171,0.02624,9188,1.41008,4461,0.68463
Academic year,202223,Regional,E92000001,England,E12000006,East of England,,,,special,114,15446,27,0.1748,1818,11.77004,848,5.49009
Academic year,202223,Regional,E92000001,England,E12000009,South West,,,,state-funded primary,1889,418993,135,0.03222,9912,2.36567,4368,1.0425
Academic year,202223,Regional,E92000001,England,E12000009,South West,,,,Total,2326,770401,1002,0.13006,90257,11.71559,30680,3.98234
Academic year,202223,Regional,E92000001,England,E13000002,Outer London,,,,special,93,13907,3,0.02157,1279,9.19681,590,4.24247
Academic year,202223,Regional,E92000001,England,E13000002,Outer London,,,,state-funded secondary,326,386862,536,0.13855,35701,9.22836,20615,5.32877
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Total,88,36066,7,0.01941,1988,5.51212,1158,3.21078
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,state-funded primary,64,22845,0,0,212,0.92799,122,0.53403
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,special,5,768,0,0,25,3.25521,17,2.21354
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,special,3,246,0,0,15,6.09756,6,2.43902
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Total,53,21325,7,0.03283,1401,6.56975,856,4.01407
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,special,6,755,0,0,33,4.37086,21,2.78146
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,state-funded secondary,28,30560,18,0.0589,2809,9.19175,1738,5.68717
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Total,123,62026,19,0.03063,3083,4.9705,1880,3.03099
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Total,119,57794,24,0.04153,3649,6.3138,2150,3.72011
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,state-funded primary,68,30171,0,0,384,1.27275,214,0.70929
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,special,4,506,0,0,55,10.86957,24,4.74308
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,special,5,916,0,0,40,4.36681,19,2.07424
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,state-funded primary,35,14019,0,0,81,0.57779,35,0.24966
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,49,27065,10,0.03695,467,1.72548,309,1.1417
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,59,28890,5,0.01731,820,2.83835,439,1.51956
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,state-funded primary,51,24728,3,0.01213,244,0.98674,122,0.49337
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,state-funded secondary,17,16768,35,0.20873,1745,10.40673,1027,6.12476
Academic year,202223,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,special,5,658,0,0,92,13.98176,35,5.31915
Academic year,202223,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,state-funded primary,41,15954,0,0,174,1.09064,98,0.61427
Academic year,202223,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,special,4,654,0,0,68,10.39755,29,4.43425
Academic year,202223,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,state-funded primary,60,19193,7,0.03647,187,0.97431,81,0.42203
Academic year,202223,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Total,251,73311,85,0.11594,6704,9.1446,2648,3.61201
Academic year,202223,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687
Academic year,202223,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072
Academic year,202223,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,special,3,478,0,0,14,2.92887,9,1.88285
Academic year,202223,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,state-funded secondary,14,18384,41,0.22302,2778,15.11097,1171,6.36967
Academic year,202223,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117
Academic year,202223,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,state-funded secondary,8,7640,41,0.53665,3299,43.18063,907,11.87173
Academic year,202223,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,state-funded secondary,23,24892,51,0.20489,3426,13.76346,1368,5.49574
Academic year,202223,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,special,6,730,0,0,3,0.41096,3,0.41096
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Total,120,45062,62,0.13759,5352,11.87697,1781,3.95233
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,state-funded primary,156,56966,23,0.04037,1110,1.94853,535,0.93916
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Total,277,131359,19,0.01446,13500,10.27718,4971,3.78429
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,state-funded secondary,19,21383,44,0.20577,7118,33.28813,1982,9.26905
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",state-funded primary,71,25432,2,0.00786,364,1.43127,149,0.58588
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,special,3,442,0,0,2,0.45249,1,0.22624
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Total,353,82875,75,0.0905,8184,9.87511,2803,3.3822
Academic year,202223,Regional,E92000001,England,E12000008,South East,,,,state-funded primary,2607,731598,129,0.01763,15688,2.14435,6717,0.91813
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,state-funded primary,47,23155,1,0.00432,312,1.34744,149,0.64349
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,state-funded primary,54,16890,1,0.00592,237,1.4032,112,0.66311
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,state-funded secondary,28,23012,62,0.26942,3047,13.24092,1251,5.43629
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,special,12,1682,2,0.11891,248,14.74435,119,7.07491
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,state-funded primary,212,52460,11,0.02097,1692,3.22531,638,1.21616
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,state-funded secondary,13,12314,18,0.14618,1930,15.67322,909,7.38184
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,state-funded secondary,84,93741,121,0.12908,9565,10.20365,4720,5.03515
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,state-funded primary,253,57236,38,0.06639,2193,3.8315,813,1.42043
Academic year,202223,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,state-funded secondary,48,45587,129,0.28298,8714,19.1151,2993,6.56547
Academic year,202223,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Total,192,68302,81,0.11859,9960,14.5823,3240,4.74364
Academic year,202223,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Total,61,27642,12,0.04341,3650,13.20454,1219,4.40996
Academic year,202223,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Total,37,18806,10,0.05317,1917,10.19356,654,3.47761
Academic year,202223,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,state-funded secondary,14,11769,17,0.14445,1140,9.68646,528,4.48636
Academic year,202223,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,special,3,615,2,0.3252,80,13.00813,50,8.13008
Academic year,202223,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,state-funded primary,28,17410,2,0.01149,162,0.9305,84,0.48248
Academic year,202223,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,45,33393,30,0.08984,1317,3.94394,726,2.17411
Academic year,202223,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,special,14,2228,0,0,151,6.77738,78,3.5009
Academic year,202223,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,state-funded primary,229,65080,19,0.02919,1328,2.04057,566,0.8697
Academic year,202223,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",state-funded primary,105,35890,5,0.01393,833,2.32098,396,1.10337
Academic year,202223,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,state-funded secondary,11,14020,29,0.20685,2303,16.42653,870,6.20542
Academic year,202223,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,state-funded primary,93,23492,4,0.01703,633,2.69453,252,1.07271
Academic year,202223,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,state-funded primary,119,21797,5,0.02294,417,1.91311,190,0.87168
Academic year,202223,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,state-funded secondary,29,25654,52,0.2027,3820,14.89047,1538,5.99517
Academic year,202223,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,state-funded secondary,42,41070,146,0.35549,14730,35.8656,3860,9.39859
Academic year,202223,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Total,365,101017,170,0.16829,16147,15.98444,4464,4.41906
Academic year,202223,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,state-funded secondary,31,31054,143,0.46049,6675,21.49482,2544,8.19218
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Total,77,33615,33,0.09817,2755,8.19575,1508,4.48609
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,state-funded secondary,12,10044,11,0.10952,1028,10.23497,701,6.97929
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Total,53,19980,12,0.06006,1137,5.69069,766,3.83383
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,state-funded secondary,6,6221,16,0.25719,1213,19.49847,629,10.11091
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Total,80,33028,19,0.05753,1197,3.6242,700,2.11941
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,special,6,681,0,0,23,3.37739,16,2.34949
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,state-funded primary,63,20895,1,0.00479,163,0.78009,94,0.44987
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Total,82,37825,2,0.00529,1968,5.20291,1208,3.19365
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,state-funded secondary,23,28920,40,0.13831,2341,8.09474,1356,4.6888
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Total,93,63442,40,0.06305,2483,3.91381,1446,2.27925
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,special,4,564,0,0,53,9.39716,29,5.14184
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,special,7,736,0,0,74,10.05435,38,5.16304
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,state-funded secondary,17,20418,48,0.23509,2965,14.5215,1308,6.40611
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Total,83,43641,49,0.11228,3353,7.68314,1505,3.44859
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,state-funded primary,60,26222,1,0.00381,240,0.91526,137,0.52246
