academic_year,exam_year,Area,Area_code,Pupil_group,school_type_short,x_value,n_value,x_percent
2022-23,2023,Walsall,E08000030,FSM,Total,16027,43593,0.36765077
2022-23,2023,Wolverhampton,E08000031,Disadvantaged pupils,Total,19057,43183,0.441307922
2022-23,2023,Wolverhampton,E08000031,FSM,Total,17988,43183,0.41655281
2022-23,2023,Stoke-on-Trent,E06000021,Disadvantaged pupils,Total,14165,36399,0.389159043
2022-23,2023,Stoke-on-Trent,E06000021,FSM,Total,13340,36399,0.366493585
2022-23,2023,"Herefordshire, County of",E06000019,FSM,Total,4088,21753,0.187928102
2022-23,2023,"Herefordshire, County of",E06000019,Disadvantaged pupils,Total,4381,21753,0.201397508
2022-23,2023,Shropshire,E06000051,FSM,Total,6643,35310,0.188133673
2022-23,2023,Shropshire,E06000051,Disadvantaged pupils,Total,7088,35310,0.200736335
2022-23,2023,Telford and Wrekin,E06000020,FSM,Total,7931,27874,0.284530387
2022-23,2023,Telford and Wrekin,E06000020,Disadvantaged pupils,Total,8505,27874,0.305123054
2022-23,2023,Luton,E06000032,FSM,Total,9948,38114,0.261006454
2022-23,2023,Luton,E06000032,Disadvantaged pupils,Total,11048,38114,0.28986724
2022-23,2023,Bedford,E06000055,Disadvantaged pupils,Total,6111,26920,0.227005944
2022-23,2023,Bedford,E06000055,FSM,Total,5736,26920,0.21307578
2022-23,2023,Central Bedfordshire,E06000056,Disadvantaged pupils,Total,6460,40339,0.16014279
2022-23,2023,Central Bedfordshire,E06000056,FSM,Total,5946,40339,0.147400778
2022-23,2023,Peterborough,E06000031,Disadvantaged pupils,Total,11250,36468,0.308489635
2022-23,2023,Peterborough,E06000031,FSM,Total,10368,36468,0.284304047
2022-23,2023,Southend-on-Sea,E06000033,FSM,Total,6425,26571,0.241804975
2022-23,2023,Southend-on-Sea,E06000033,Disadvantaged pupils,Total,7031,26571,0.264611795
2022-23,2023,Thurrock,E06000034,Disadvantaged pupils,Total,7515,28106,0.26738063
2022-23,2023,Thurrock,E06000034,FSM,Total,6601,28106,0.234860884
2022-23,2023,Brighton and Hove,E06000043,FSM,Total,6893,28673,0.240400377
2022-23,2023,Brighton and Hove,E06000043,Disadvantaged pupils,Total,7269,28673,0.253513759
2022-23,2023,Portsmouth,E06000044,Disadvantaged pupils,Total,9442,26083,0.361998236
2022-23,2023,Portsmouth,E06000044,FSM,Total,8911,26083,0.341640149
2022-23,2023,Southampton,E06000045,FSM,Total,10788,31425,0.343293556
2022-23,2023,Southampton,E06000045,Disadvantaged pupils,Total,11391,31425,0.3624821
2022-23,2023,Bracknell Forest,E06000036,FSM,Total,2201,16198,0.135880973
2022-23,2023,Bracknell Forest,E06000036,Disadvantaged pupils,Total,2412,16198,0.148907273
2022-23,2023,Reading,E06000038,FSM,Total,4685,21500,0.217906977
2022-23,2023,Reading,E06000038,Disadvantaged pupils,Total,5096,21500,0.237023256
2022-23,2023,Slough,E06000039,Disadvantaged pupils,Total,6347,28292,0.224339036
2022-23,2023,Slough,E06000039,FSM,Total,5752,28292,0.203308356
2022-23,2023,Wokingham,E06000041,Disadvantaged pupils,Total,2791,25352,0.110089934
2022-23,2023,Wokingham,E06000041,FSM,Total,2559,25352,0.100938782
2022-23,2023,Medway,E06000035,FSM,Total,10520,42823,0.245662378
2022-23,2023,Medway,E06000035,Disadvantaged pupils,Total,11701,42823,0.273241015
2022-23,2023,Isle of Wight,E06000046,FSM,Total,3846,14978,0.256776606
2022-23,2023,Isle of Wight,E06000046,Disadvantaged pupils,Total,4100,14978,0.273734811
2022-23,2023,Isles of Scilly,E06000053,FSM,Total,5,234,0.021367521
2022-23,2023,Isles of Scilly,E06000053,Disadvantaged pupils,Total,11,234,0.047008547
2022-23,2023,Bath and North East Somerset,E06000022,Disadvantaged pupils,Total,4500,23359,0.192645233
2022-23,2023,Bath and North East Somerset,E06000022,FSM,Total,4219,23359,0.180615609
2022-23,2023,"Bristol, City of",E06000023,FSM,Total,16268,55331,0.294012398
2022-23,2023,"Bristol, City of",E06000023,Disadvantaged pupils,Total,17443,55331,0.315248233
2022-23,2023,North Somerset,E06000024,Disadvantaged pupils,Total,5238,28045,0.18677126
2022-23,2023,North Somerset,E06000024,FSM,Total,4796,28045,0.171010875
2022-23,2023,South Gloucestershire,E06000025,FSM,Total,5799,36760,0.157752992
2022-23,2023,South Gloucestershire,E06000025,Disadvantaged pupils,Total,6351,36760,0.172769314
2022-23,2023,Dorset,E06000059,FSM,Total,8800,41997,0.209538777
2022-23,2023,Dorset,E06000059,Disadvantaged pupils,Total,9319,41997,0.221896802
2022-23,2023,"Bournemouth, Christchurch and Poole",E06000058,Disadvantaged pupils,Total,10366,47147,0.219865527
2022-23,2023,"Bournemouth, Christchurch and Poole",E06000058,FSM,Total,9604,47147,0.203703311
2022-23,2023,Wiltshire,E06000054,Disadvantaged pupils,Total,11577,62978,0.183826098
2022-23,2023,Wiltshire,E06000054,FSM,Total,10490,62978,0.166566102
2022-23,2023,Swindon,E06000030,FSM,Total,7203,33798,0.213119119
2022-23,2023,Swindon,E06000030,Disadvantaged pupils,Total,7963,33798,0.235605657
2022-23,2023,Plymouth,E06000026,FSM,Total,9557,34720,0.275259217
2022-23,2023,Plymouth,E06000026,Disadvantaged pupils,Total,10223,34720,0.294441244
2022-23,2023,Torbay,E06000027,Disadvantaged pupils,Total,5245,17412,0.301229037
2022-23,2023,Torbay,E06000027,FSM,Total,4919,17412,0.282506317
2022-23,2023,Cornwall,E06000052,FSM,Total,15325,67449,0.227208706
2022-23,2023,Cornwall,E06000052,Disadvantaged pupils,Total,16373,67449,0.242746371
2022-23,2023,City of London,E09000001,FSM,Total,45,204,0.220588235
2022-23,2023,City of London,E09000001,Disadvantaged pupils,Total,45,204,0.220588235
2022-23,2023,Camden,E09000007,FSM,Total,7453,17554,0.424575595
2022-23,2023,Camden,E09000007,Disadvantaged pupils,Total,8187,17554,0.466389427
2022-23,2023,Hackney,E09000012,Disadvantaged pupils,Total,12795,28494,0.449041904
2022-23,2023,Hackney,E09000012,FSM,Total,11956,28494,0.419597108
2022-23,2023,Hammersmith and Fulham,E09000013,Disadvantaged pupils,Total,5651,16410,0.344363193
2022-23,2023,Hammersmith and Fulham,E09000013,FSM,Total,4855,16410,0.295856185
2022-23,2023,Islington,E09000019,Disadvantaged pupils,Total,9803,19505,0.50258908
2022-23,2023,Islington,E09000019,FSM,Total,8798,19505,0.45106383
2022-23,2023,Kensington and Chelsea,E09000020,Disadvantaged pupils,Total,4042,11171,0.361829738
2022-23,2023,Kensington and Chelsea,E09000020,FSM,Total,3816,11171,0.341598783
2022-23,2023,Lambeth,E09000022,Disadvantaged pupils,Total,13031,30039,0.433802723
2022-23,2023,Lambeth,E09000022,FSM,Total,11572,30039,0.385232531
2022-23,2023,Lewisham,E09000023,Disadvantaged pupils,Total,10927,33366,0.327489061
2022-23,2023,Lewisham,E09000023,FSM,Total,9446,33366,0.283102559
2022-23,2023,Southwark,E09000028,FSM,Total,13294,36666,0.362570229
2022-23,2023,Southwark,E09000028,Disadvantaged pupils,Total,15081,36666,0.411307478
2022-23,2023,Tower Hamlets,E09000030,Disadvantaged pupils,Total,17271,36605,0.47182079
2022-23,2023,Tower Hamlets,E09000030,FSM,Total,14742,36605,0.402731867
2022-23,2023,Wandsworth,E09000032,Disadvantaged pupils,Total,8617,26675,0.323036551
2022-23,2023,Wandsworth,E09000032,FSM,Total,7661,26675,0.287197751
2022-23,2023,Westminster,E09000033,Disadvantaged pupils,Total,7266,17075,0.425534407
2022-23,2023,Westminster,E09000033,FSM,Total,6593,17075,0.386120059
2022-23,2023,Haringey,E09000014,Disadvantaged pupils,Total,10212,32146,0.317675605
2022-23,2023,Haringey,E09000014,FSM,Total,8737,32146,0.271791203
2022-23,2023,Newham,E09000025,Disadvantaged pupils,Total,21356,54865,0.389246332
2022-23,2023,Newham,E09000025,FSM,Total,18622,54865,0.339414928
2022-23,2023,Greenwich,E09000011,FSM,Total,11043,38196,0.289114043
2022-23,2023,Greenwich,E09000011,Disadvantaged pupils,Total,12701,38196,0.33252173
2022-23,2023,Barking and Dagenham,E09000002,FSM,Total,11064,39593,0.279443336
2022-23,2023,Barking and Dagenham,E09000002,Disadvantaged pupils,Total,12450,39593,0.314449524
2022-23,2023,Barnet,E09000003,Disadvantaged pupils,Total,12777,50867,0.251184461
2022-23,2023,Barnet,E09000003,FSM,Total,10869,50867,0.213674878
2022-23,2023,Bexley,E09000004,FSM,Total,7533,37047,0.203336303
2022-23,2023,Bexley,E09000004,Disadvantaged pupils,Total,8646,37047,0.233379221
2022-23,2023,Brent,E09000005,FSM,Total,8832,41647,0.212068096
2022-23,2023,Brent,E09000005,Disadvantaged pupils,Total,10232,41647,0.245683963
2022-23,2023,Croydon,E09000008,Disadvantaged pupils,Total,17728,50004,0.354531637
2022-23,2023,Croydon,E09000008,FSM,Total,15706,50004,0.314094872
2022-23,2023,Ealing,E09000009,FSM,Total,12460,45729,0.272474797
2022-23,2023,Ealing,E09000009,Disadvantaged pupils,Total,13940,45729,0.30483938
2022-23,2023,Enfield,E09000010,Disadvantaged pupils,Total,16109,47603,0.338403042
2022-23,2023,Enfield,E09000010,FSM,Total,14641,47603,0.307564649
2022-23,2023,Harrow,E09000015,FSM,Total,6273,34217,0.183329924
2022-23,2023,Harrow,E09000015,Disadvantaged pupils,Total,6942,34217,0.202881609
2022-23,2023,Havering,E09000016,Disadvantaged pupils,Total,8435,37448,0.225245674
2022-23,2023,Havering,E09000016,FSM,Total,7873,37448,0.210238197
2022-23,2023,Hillingdon,E09000017,FSM,Total,10118,44355,0.22811408
2022-23,2023,Hillingdon,E09000017,Disadvantaged pupils,Total,11423,44355,0.257535791
2022-23,2023,Hounslow,E09000018,Disadvantaged pupils,Total,10321,38477,0.268238168
2022-23,2023,Hounslow,E09000018,FSM,Total,9366,38477,0.243418146
2022-23,2023,Kingston upon Thames,E09000021,FSM,Total,3280,22032,0.148874365
2022-23,2023,Kingston upon Thames,E09000021,Disadvantaged pupils,Total,3620,22032,0.164306463
2022-23,2023,Merton,E09000024,Disadvantaged pupils,Total,6760,23466,0.288076366
2022-23,2023,Merton,E09000024,FSM,Total,6143,23466,0.261783005
2022-23,2023,Redbridge,E09000026,Disadvantaged pupils,Total,9519,47911,0.198680887
2022-23,2023,Redbridge,E09000026,FSM,Total,8602,47911,0.179541233
2022-23,2023,Richmond upon Thames,E09000027,Disadvantaged pupils,Total,3948,25126,0.157128075
2022-23,2023,Richmond upon Thames,E09000027,FSM,Total,3509,25126,0.139656133
2022-23,2023,Sutton,E09000029,Disadvantaged pupils,Total,6509,33616,0.193628034
2022-23,2023,Sutton,E09000029,FSM,Total,5888,33616,0.175154688
2022-23,2023,Waltham Forest,E09000031,FSM,Total,9745,37464,0.260116378
2022-23,2023,Waltham Forest,E09000031,Disadvantaged pupils,Total,11124,37464,0.296925048
2022-23,2023,Buckinghamshire,E06000060,Disadvantaged pupils,Total,12111,75493,0.16042547
2022-23,2023,Buckinghamshire,E06000060,FSM,Total,11317,75493,0.149907938
2022-23,2023,England,E0,SEN Statement,Primary,101336,3957555,0.025605709
2022-23,2023,England,E0,FSM,Primary,1007407,3957555,0.254552874
2022-23,2023,England,E0,Disadvantaged pupils,Primary,1071610,3957555,0.270775769
2022-23,2023,England,E0,SEN Support,Primary,554064,3957555,0.140001592
2022-23,2023,England,E0,Boys,Primary,2014416,3957555,0.509005181
2022-23,2023,England,E0,EAL,Primary,897144,3957555,0.22669148
2022-23,2023,Gateshead,E08000037,FSM,Primary,4028,13038,0.308943089
2022-23,2023,Gateshead,E08000037,Disadvantaged pupils,Primary,4217,13038,0.323439178
2022-23,2023,Newcastle upon Tyne,E08000021,Disadvantaged pupils,Primary,8118,18757,0.432798422
2022-23,2023,Newcastle upon Tyne,E08000021,FSM,Primary,7821,18757,0.416964333
2022-23,2023,North Tyneside,E08000022,FSM,Primary,4067,12691,0.32046332
2022-23,2023,North Tyneside,E08000022,Disadvantaged pupils,Primary,4233,12691,0.333543456
2022-23,2023,South Tyneside,E08000023,Disadvantaged pupils,Primary,3975,10403,0.382101317
2022-23,2023,South Tyneside,E08000023,FSM,Primary,3799,10403,0.36518312
2022-23,2023,Sunderland,E08000024,FSM,Primary,5944,18586,0.31981061
2022-23,2023,Sunderland,E08000024,Disadvantaged pupils,Primary,6151,18586,0.330948025
2022-23,2023,Hartlepool,E06000001,Disadvantaged pupils,Primary,3010,6847,0.439608588
2022-23,2023,Hartlepool,E06000001,FSM,Primary,2880,6847,0.42062217
2022-23,2023,Middlesbrough,E06000002,Disadvantaged pupils,Primary,5670,12547,0.451900853
2022-23,2023,Middlesbrough,E06000002,FSM,Primary,5426,12547,0.432453973
2022-23,2023,Redcar and Cleveland,E06000003,FSM,Primary,3410,9753,0.349636009
2022-23,2023,Redcar and Cleveland,E06000003,Disadvantaged pupils,Primary,3577,9753,0.366758946
2022-23,2023,Stockton-on-Tees,E06000004,Disadvantaged pupils,Primary,4910,15213,0.322750279
2022-23,2023,Stockton-on-Tees,E06000004,FSM,Primary,4630,15213,0.304344968
2022-23,2023,County Durham,E06000047,Disadvantaged pupils,Primary,12109,33841,0.357820395
2022-23,2023,County Durham,E06000047,FSM,Primary,11666,33841,0.344729766
2022-23,2023,Darlington,E06000005,FSM,Primary,2289,7423,0.30836589
2022-23,2023,Darlington,E06000005,Disadvantaged pupils,Primary,2392,7423,0.322241681
2022-23,2023,Northumberland,E06000057,Disadvantaged pupils,Primary,4712,17094,0.275652276
2022-23,2023,Northumberland,E06000057,FSM,Primary,4463,17094,0.261085761
2022-23,2023,Knowsley,E08000011,FSM,Primary,4691,11528,0.406922276
2022-23,2023,Knowsley,E08000011,Disadvantaged pupils,Primary,4857,11528,0.421321999
2022-23,2023,Liverpool,E08000012,Disadvantaged pupils,Primary,13596,34629,0.392618903
2022-23,2023,Liverpool,E08000012,FSM,Primary,12632,34629,0.364780964
2022-23,2023,St. Helens,E08000013,Disadvantaged pupils,Primary,3982,12962,0.307205678
2022-23,2023,St. Helens,E08000013,FSM,Primary,3729,12962,0.287687085
2022-23,2023,Sefton,E08000014,Disadvantaged pupils,Primary,5055,18589,0.271935015
2022-23,2023,Sefton,E08000014,FSM,Primary,4843,18589,0.260530421
2022-23,2023,Wirral,E08000015,FSM,Primary,6968,22204,0.31381733
2022-23,2023,Wirral,E08000015,Disadvantaged pupils,Primary,7267,22204,0.327283372
2022-23,2023,Bolton,E08000001,Disadvantaged pupils,Primary,7432,25312,0.293615676
2022-23,2023,Bolton,E08000001,FSM,Primary,6880,25312,0.271807838
2022-23,2023,Bury,E08000002,FSM,Primary,3441,14527,0.236869278
2022-23,2023,Bury,E08000002,Disadvantaged pupils,Primary,3625,14527,0.249535348
2022-23,2023,Manchester,E08000003,Disadvantaged pupils,Primary,20272,45752,0.443084455
2022-23,2023,Manchester,E08000003,FSM,Primary,19290,45752,0.421620913
2022-23,2023,Oldham,E08000004,FSM,Primary,7184,21643,0.331931802
2022-23,2023,Oldham,E08000004,Disadvantaged pupils,Primary,7766,21643,0.358822714
2022-23,2023,Rochdale,E08000005,Disadvantaged pupils,Primary,6624,19437,0.340793332
2022-23,2023,Rochdale,E08000005,FSM,Primary,6105,19437,0.314091681
2022-23,2023,Salford,E08000006,Disadvantaged pupils,Primary,6986,19936,0.350421348
2022-23,2023,Salford,E08000006,FSM,Primary,6608,19936,0.331460674
2022-23,2023,Stockport,E08000007,Disadvantaged pupils,Primary,4632,22203,0.208620457
2022-23,2023,Stockport,E08000007,FSM,Primary,4418,22203,0.19898212
2022-23,2023,Tameside,E08000008,FSM,Primary,6115,18008,0.339571302
2022-23,2023,Tameside,E08000008,Disadvantaged pupils,Primary,6491,18008,0.360450911
2022-23,2023,Trafford,E08000009,Disadvantaged pupils,Primary,3410,19431,0.175492769
2022-23,2023,Trafford,E08000009,FSM,Primary,3218,19431,0.165611651
2022-23,2023,Wigan,E08000010,FSM,Primary,6711,23253,0.288607922
2022-23,2023,Wigan,E08000010,Disadvantaged pupils,Primary,7016,23253,0.301724509
2022-23,2023,Halton,E06000006,Disadvantaged pupils,Primary,3661,9021,0.405830839
2022-23,2023,Halton,E06000006,FSM,Primary,3545,9021,0.392971954
2022-23,2023,Warrington,E06000007,Disadvantaged pupils,Primary,4101,16070,0.255196017
2022-23,2023,Warrington,E06000007,FSM,Primary,3957,16070,0.246235221
2022-23,2023,Blackburn with Darwen,E06000008,Disadvantaged pupils,Primary,3928,13527,0.290382199
2022-23,2023,Blackburn with Darwen,E06000008,FSM,Primary,3567,13527,0.263694833
2022-23,2023,Blackpool,E06000009,Disadvantaged pupils,Primary,4299,10007,0.429599281
2022-23,2023,Blackpool,E06000009,FSM,Primary,4108,10007,0.410512641
2022-23,2023,Cheshire East,E06000049,Disadvantaged pupils,Primary,4766,26856,0.177464999
2022-23,2023,Cheshire East,E06000049,FSM,Primary,4449,26856,0.165661305
2022-23,2023,Cheshire West and Chester,E06000050,Disadvantaged pupils,Primary,5360,24512,0.218668407
2022-23,2023,Cheshire West and Chester,E06000050,FSM,Primary,5052,24512,0.206103133
2022-23,2023,Barnsley,E08000016,Disadvantaged pupils,Primary,5708,17390,0.328234618
2022-23,2023,Barnsley,E08000016,FSM,Primary,5420,17390,0.311673376
2022-23,2023,Doncaster,E08000017,FSM,Primary,7158,23050,0.310542299
2022-23,2023,Doncaster,E08000017,Disadvantaged pupils,Primary,7546,23050,0.327375271
2022-23,2023,Rotherham,E08000018,Disadvantaged pupils,Primary,6369,20403,0.312159976
2022-23,2023,Rotherham,E08000018,FSM,Primary,6009,20403,0.294515512
2022-23,2023,Sheffield,E08000019,Disadvantaged pupils,Primary,13913,39884,0.348836626
2022-23,2023,Sheffield,E08000019,FSM,Primary,13429,39884,0.336701434
2022-23,2023,Bradford,E08000032,FSM,Primary,14115,47225,0.298888301
2022-23,2023,Bradford,E08000032,Disadvantaged pupils,Primary,14983,47225,0.317268396
2022-23,2023,Calderdale,E08000033,Disadvantaged pupils,Primary,4596,15914,0.288802312
2022-23,2023,Calderdale,E08000033,FSM,Primary,4355,15914,0.273658414
2022-23,2023,Kirklees,E08000034,Disadvantaged pupils,Primary,8965,32299,0.277562773
2022-23,2023,Kirklees,E08000034,FSM,Primary,8678,32299,0.268677049
2022-23,2023,Leeds,E08000035,FSM,Primary,16497,61633,0.26766505
2022-23,2023,Leeds,E08000035,Disadvantaged pupils,Primary,17950,61633,0.291240082
2022-23,2023,Wakefield,E08000036,Disadvantaged pupils,Primary,7370,26129,0.282062077
2022-23,2023,Wakefield,E08000036,FSM,Primary,6992,26129,0.267595392
2022-23,2023,"Kingston upon Hull, City of",E06000010,FSM,Primary,7544,20985,0.359494877
2022-23,2023,"Kingston upon Hull, City of",E06000010,Disadvantaged pupils,Primary,7977,20985,0.380128663
2022-23,2023,East Riding of Yorkshire,E06000011,Disadvantaged pupils,Primary,4651,21448,0.216850056
2022-23,2023,East Riding of Yorkshire,E06000011,FSM,Primary,4374,21448,0.203935099
2022-23,2023,North East Lincolnshire,E06000012,FSM,Primary,4180,12100,0.345454545
2022-23,2023,North East Lincolnshire,E06000012,Disadvantaged pupils,Primary,4463,12100,0.368842975
2022-23,2023,North Lincolnshire,E06000013,Disadvantaged pupils,Primary,3717,11931,0.311541363
2022-23,2023,North Lincolnshire,E06000013,FSM,Primary,3510,11931,0.294191602
2022-23,2023,York,E06000014,FSM,Primary,2004,11899,0.168417514
2022-23,2023,York,E06000014,Disadvantaged pupils,Primary,2056,11899,0.172787629
2022-23,2023,Derby,E06000015,FSM,Primary,7365,21140,0.348391675
2022-23,2023,Derby,E06000015,Disadvantaged pupils,Primary,7784,21140,0.368211921
2022-23,2023,Leicester,E06000016,FSM,Primary,7976,30301,0.263225636
2022-23,2023,Leicester,E06000016,Disadvantaged pupils,Primary,8475,30301,0.279693739
2022-23,2023,Rutland,E06000017,FSM,Primary,287,2478,0.115819209
2022-23,2023,Rutland,E06000017,Disadvantaged pupils,Primary,326,2478,0.131557708
2022-23,2023,Nottingham,E06000018,FSM,Primary,8979,23652,0.37962963
2022-23,2023,Nottingham,E06000018,Disadvantaged pupils,Primary,9443,23652,0.399247421
2022-23,2023,North Northamptonshire,E06000061,Disadvantaged pupils,Primary,5931,26581,0.223129303
2022-23,2023,North Northamptonshire,E06000061,FSM,Primary,5577,26581,0.20981152
2022-23,2023,West Northamptonshire,E06000062,FSM,Primary,5229,30963,0.168878985
2022-23,2023,West Northamptonshire,E06000062,Disadvantaged pupils,Primary,5624,30963,0.181636146
2022-23,2023,Birmingham,E08000025,FSM,Primary,39406,97138,0.405670284
2022-23,2023,Birmingham,E08000025,Disadvantaged pupils,Primary,42219,97138,0.434629084
2022-23,2023,Coventry,E08000026,Disadvantaged pupils,Primary,8241,28621,0.287935432
2022-23,2023,Coventry,E08000026,FSM,Primary,7751,28621,0.270815136
2022-23,2023,Dudley,E08000027,FSM,Primary,6584,23929,0.275147311
2022-23,2023,Dudley,E08000027,Disadvantaged pupils,Primary,6830,23929,0.285427724
2022-23,2023,Sandwell,E08000028,FSM,Primary,10241,30664,0.333974693
2022-23,2023,Sandwell,E08000028,Disadvantaged pupils,Primary,10918,30664,0.3560527
2022-23,2023,Solihull,E08000029,Disadvantaged pupils,Primary,4440,17494,0.253801303
2022-23,2023,Solihull,E08000029,FSM,Primary,4302,17494,0.245912884
2022-23,2023,Walsall,E08000030,Disadvantaged pupils,Primary,9477,23971,0.395352718
2022-23,2023,Walsall,E08000030,FSM,Primary,9045,23971,0.377330942
2022-23,2023,Wolverhampton,E08000031,Disadvantaged pupils,Primary,9813,21792,0.450302863
2022-23,2023,Wolverhampton,E08000031,FSM,Primary,9468,21792,0.434471366
2022-23,2023,Stoke-on-Trent,E06000021,FSM,Primary,7973,20276,0.393223515
2022-23,2023,Stoke-on-Trent,E06000021,Disadvantaged pupils,Primary,8276,20276,0.408167291
2022-23,2023,"Herefordshire, County of",E06000019,Disadvantaged pupils,Primary,2371,11742,0.201924715
2022-23,2023,"Herefordshire, County of",E06000019,FSM,Primary,2244,11742,0.19110884
2022-23,2023,Shropshire,E06000051,Disadvantaged pupils,Primary,3797,18860,0.201325557
2022-23,2023,Shropshire,E06000051,FSM,Primary,3606,18860,0.191198303
2022-23,2023,Telford and Wrekin,E06000020,FSM,Primary,4334,14645,0.29593718
2022-23,2023,Telford and Wrekin,E06000020,Disadvantaged pupils,Primary,4590,14645,0.313417549
2022-23,2023,Luton,E06000032,Disadvantaged pupils,Primary,6012,21182,0.28382589
2022-23,2023,Luton,E06000032,FSM,Primary,5584,21182,0.263620055
2022-23,2023,Bedford,E06000055,FSM,Primary,3057,14201,0.215266531
2022-23,2023,Bedford,E06000055,Disadvantaged pupils,Primary,3201,14201,0.225406662
2022-23,2023,Central Bedfordshire,E06000056,Disadvantaged pupils,Primary,2828,18367,0.153971797
2022-23,2023,Central Bedfordshire,E06000056,FSM,Primary,2602,18367,0.14166712
2022-23,2023,Peterborough,E06000031,Disadvantaged pupils,Primary,6025,19171,0.314276772
2022-23,2023,Peterborough,E06000031,FSM,Primary,5727,19171,0.29873246
2022-23,2023,Southend-on-Sea,E06000033,Disadvantaged pupils,Primary,3815,13515,0.282278949
2022-23,2023,Southend-on-Sea,E06000033,FSM,Primary,3602,13515,0.266518683
2022-23,2023,Thurrock,E06000034,FSM,Primary,3791,15930,0.237978657
2022-23,2023,Thurrock,E06000034,Disadvantaged pupils,Primary,4281,15930,0.26873823
2022-23,2023,Brighton and Hove,E06000043,Disadvantaged pupils,Primary,3987,15658,0.254630221
2022-23,2023,Brighton and Hove,E06000043,FSM,Primary,3870,15658,0.247158002
2022-23,2023,Portsmouth,E06000044,Disadvantaged pupils,Primary,5091,14163,0.359457742
2022-23,2023,Portsmouth,E06000044,FSM,Primary,4870,14163,0.343853703
2022-23,2023,Southampton,E06000045,Disadvantaged pupils,Primary,6121,17125,0.357430657
2022-23,2023,Southampton,E06000045,FSM,Primary,5857,17125,0.342014599
2022-23,2023,Bracknell Forest,E06000036,FSM,Primary,1151,8741,0.131678298
2022-23,2023,Bracknell Forest,E06000036,Disadvantaged pupils,Primary,1222,8741,0.139800938
2022-23,2023,Reading,E06000038,Disadvantaged pupils,Primary,3127,12933,0.241784582
2022-23,2023,Reading,E06000038,FSM,Primary,2924,12933,0.226088301
2022-23,2023,Slough,E06000039,Disadvantaged pupils,Primary,3392,14967,0.226631924
2022-23,2023,Slough,E06000039,FSM,Primary,3183,14967,0.212667869
2022-23,2023,Wokingham,E06000041,Disadvantaged pupils,Primary,1413,13787,0.102487851
2022-23,2023,Wokingham,E06000041,FSM,Primary,1341,13787,0.09726554
2022-23,2023,Medway,E06000035,Disadvantaged pupils,Primary,6605,22923,0.288138551
2022-23,2023,Medway,E06000035,FSM,Primary,6149,22923,0.268245867
2022-23,2023,Isle of Wight,E06000046,FSM,Primary,2057,7890,0.260709759
2022-23,2023,Isle of Wight,E06000046,Disadvantaged pupils,Primary,2149,7890,0.272370089
2022-23,2023,Bath and North East Somerset,E06000022,Disadvantaged pupils,Primary,2224,11544,0.192654193
2022-23,2023,Bath and North East Somerset,E06000022,FSM,Primary,2141,11544,0.18546431
2022-23,2023,"Bristol, City of",E06000023,Disadvantaged pupils,Primary,9309,31446,0.296031292
2022-23,2023,"Bristol, City of",E06000023,FSM,Primary,8882,31446,0.282452458
2022-23,2023,North Somerset,E06000024,Disadvantaged pupils,Primary,2713,14782,0.183534028
2022-23,2023,North Somerset,E06000024,FSM,Primary,2589,14782,0.175145447
2022-23,2023,South Gloucestershire,E06000025,FSM,Primary,3098,21033,0.14729235
2022-23,2023,South Gloucestershire,E06000025,Disadvantaged pupils,Primary,3312,21033,0.157466838
2022-23,2023,Dorset,E06000059,FSM,Primary,3747,18585,0.201614205
2022-23,2023,Dorset,E06000059,Disadvantaged pupils,Primary,3901,18585,0.209900457
2022-23,2023,"Bournemouth, Christchurch and Poole",E06000058,FSM,Primary,5057,23933,0.211298207
2022-23,2023,"Bournemouth, Christchurch and Poole",E06000058,Disadvantaged pupils,Primary,5346,23933,0.223373585
2022-23,2023,Wiltshire,E06000054,Disadvantaged pupils,Primary,6289,34350,0.183085881
2022-23,2023,Wiltshire,E06000054,FSM,Primary,5828,34350,0.169665211
2022-23,2023,Swindon,E06000030,FSM,Primary,3645,18071,0.201704388
2022-23,2023,Swindon,E06000030,Disadvantaged pupils,Primary,3952,18071,0.218692933
2022-23,2023,Plymouth,E06000026,FSM,Primary,5150,18245,0.282269115
2022-23,2023,Plymouth,E06000026,Disadvantaged pupils,Primary,5391,18245,0.295478213
2022-23,2023,Torbay,E06000027,Disadvantaged pupils,Primary,2852,8620,0.330858469
2022-23,2023,Torbay,E06000027,FSM,Primary,2751,8620,0.319141531
2022-23,2023,Cornwall,E06000052,Disadvantaged pupils,Primary,8969,36720,0.244253813
2022-23,2023,Cornwall,E06000052,FSM,Primary,8511,36720,0.231781046
2022-23,2023,City of London,E09000001,Disadvantaged pupils,Primary,45,204,0.220588235
2022-23,2023,City of London,E09000001,FSM,Primary,45,204,0.220588235
2022-23,2023,Camden,E09000007,Disadvantaged pupils,Primary,4013,8985,0.446633278
2022-23,2023,Camden,E09000007,FSM,Primary,3815,8985,0.42459655
2022-23,2023,Hackney,E09000012,Disadvantaged pupils,Primary,6431,15340,0.419230769
2022-23,2023,Hackney,E09000012,FSM,Primary,6145,15340,0.400586701
2022-23,2023,Hammersmith and Fulham,E09000013,FSM,Primary,2489,7841,0.317434001
2022-23,2023,Hammersmith and Fulham,E09000013,Disadvantaged pupils,Primary,2724,7841,0.347404668
2022-23,2023,Islington,E09000019,Disadvantaged pupils,Primary,5282,11059,0.477620038
